Date,Open,High,Low,Close,High_Low_Diff,Volume
22/06/2019,10175.92383,11157.3457,10107.03516,10701.69141,1050.310547,29995204861
23/06/2019,10696.69141,11246.14453,10556.0957,10855.37109,690.048828,20998326502
24/06/2019,10853.74414,11065.89648,10610.42773,11011.10254,455.46875,19271652365
25/06/2019,11007.20215,11790.91699,11007.20215,11790.91699,783.714844,24879684533
26/06/2019,11778.58106,13796.48926,11755.59766,13016.23145,2040.891602,45105733173
27/06/2019,13017.125,13311.14453,10491.85254,11182.80664,2819.291992,39977475223
28/06/2019,11162.16797,12445.17481,10914.49512,12407.33203,1530.679688,35087757766
29/06/2019,12400.76367,12400.91016,11508.37891,11959.37109,892.53125,29923961128
30/06/2019,11931.99121,12178.38379,10799.00879,10817.15527,1379.375,27256473494
1/07/2019,10796.93066,11206.43945,10089.31445,10583.13477,1117.125,29378589324
2/07/2019,10588.68359,10912.18848,9737.884766,10801.67773,1174.303711,31015895223
3/07/2019,10818.15625,11968.07813,10818.15625,11961.26953,1149.921875,30796494294
4/07/2019,11972.71875,12006.0752,11166.56934,11215.4375,839.505859,25920294033
5/07/2019,11203.10254,11395.66113,10874.96484,10978.45996,520.696289,23838480210
6/07/2019,10982.54395,11620.96484,10982.54395,11208.55078,638.420899,21092024306
7/07/2019,11217.61621,11541.62012,11148.80469,11450.84668,392.815429,19369044277
8/07/2019,11446.59668,12345.83301,11393.37402,12285.95801,952.458985,23482551458
9/07/2019,12284.32617,12779.13184,12233.26172,12573.8125,545.870117,28167921523
10/07/2019,12571.53711,13129.5293,11710.97852,12156.5127,1418.550781,33627574244
11/07/2019,12139.71387,12144.62305,11158.92285,11358.66211,985.700195,28595327690
12/07/2019,11354.29981,11905.48731,11179.14453,11815.98633,726.342774,23534692797
13/07/2019,11813.12695,11841.95703,10908.47949,11392.37891,933.477539,21042616384
14/07/2019,11381.02051,11451.2041,10234.57617,10256.05859,1216.62793,22486000001
15/07/2019,10257.83887,11052.7666,9992.006836,10895.08984,1060.759766,25384047207
16/07/2019,10896.65332,10996.63281,9448.106445,9477.641602,1548.526368,24151199070
17/07/2019,9471.213867,9963.134766,9163.134766,9693.802734,800,24569921549
18/07/2019,9698.50293,10736.84277,9376.798828,10666.48242,1360.043945,25187024648
19/07/2019,10653.95606,10716.98047,10229.62891,10530.73242,487.351563,20727426310
20/07/2019,10525.81934,11048.66211,10451.27637,10767.13965,597.385742,20206615155
21/07/2019,10777.5293,10841.8877,10389.59961,10599.10547,452.288086,17130580467
22/07/2019,10596.94824,10651.79102,10154.92188,10343.10645,496.869141,16334414913
23/07/2019,10346.74805,10346.74805,9883.594727,9900.767578,463.15332,17851916995
24/07/2019,9887.730469,9908.796875,9614.306641,9811.925781,294.490234,17398734322
25/07/2019,9809.09668,10154.25391,9773.957031,9911.841797,380.296875,15821952090
26/07/2019,9913.126953,9916.517578,9717.982422,9870.303711,198.535156,14495714483
27/07/2019,9871.165039,10167.32031,9411.521484,9477.677734,755.798829,16817809536
28/07/2019,9491.626953,9575.544922,9252.296875,9552.860352,323.248047,13738687093
29/07/2019,9548.178711,9681.648438,9472.948242,9519.145508,208.700196,13791445323
30/07/2019,9522.329102,9701.759766,9437.335938,9607.423828,264.423828,13829811132
31/07/2019,9604.050781,10085.62793,9598.097656,10085.62793,487.530274,16631520648
1/08/2019,10077.44238,10446.91992,9922.019531,10399.66895,524.900391,17165337858
2/08/2019,10402.04297,10657.95313,10371.01367,10518.17481,286.939453,17489094082
3/08/2019,10519.27832,10946.78125,10503.50488,10821.72656,443.276367,15352685061
4/08/2019,10821.63281,11009.20703,10620.27832,10970.18457,388.928711,16530894787
5/08/2019,10960.73535,11895.0918,10960.73535,11805.65332,934.356445,23875988832
6/08/2019,11811.54492,12273.82129,11290.73145,11478.16895,983.089844,23635107660
7/08/2019,11476.19336,12036.99023,11433.70117,11941.96875,603.289062,22194988641
8/08/2019,11954.04004,11979.41992,11556.16797,11966.40723,423.251953,19481591730
9/08/2019,11953.46973,11970.45801,11709.74512,11862.93652,260.712891,18339989960
10/08/2019,11861.55664,11915.65527,11323.89844,11354.02441,591.756835,18125355447
11/08/2019,11349.74023,11523.5791,11248.29492,11523.5791,275.28418,15774371518
12/08/2019,11528.18945,11528.18945,11320.95117,11382.61621,207.238281,13647198229
13/08/2019,11385.05273,11420.04981,10830.32715,10895.83008,589.722657,16681503537
14/08/2019,10889.48731,10889.55664,10028.13574,10051.7041,861.420899,19990838300
15/08/2019,10038.42188,10437.41113,9675.316406,10311.5459,762.094727,22899115082
16/08/2019,10319.41992,10524.34961,9855.478516,10374.33887,668.871093,20228207096
17/08/2019,10358.72266,10452.625,10086.69824,10231.74414,365.926758,13778035685
18/08/2019,10233.00586,10487.07031,10119.09473,10345.81055,367.975586,12999813869
19/08/2019,10350.2832,10916.05371,10313.2041,10916.05371,602.849609,16038264603
20/08/2019,10916.34668,10947.04199,10618.96094,10763.23242,328.081054,15053082175
21/08/2019,10764.57227,10798.72949,9962.72168,10138.04981,836.007812,19473084768
22/08/2019,10142.52148,10232.99609,9831.462891,10131.05566,401.533203,17097508856
23/08/2019,10136.30957,10442.44336,10078.19238,10407.96484,364.250976,15627023886
24/08/2019,10407.64453,10418.02051,9982.296875,10159.96094,435.723633,15451030650
25/08/2019,10160.73731,10304.62207,10008.78906,10138.51758,295.833007,14153856610
26/08/2019,10126.29981,10512.32813,10126.29981,10370.82031,386.02832,18438654080
27/08/2019,10372.82617,10381.32813,10087.30078,10185.5,294.027344,14762609503
28/08/2019,10203.42676,10279.36621,9716.65625,9754.422852,562.709961,17603790323
29/08/2019,9756.786133,9756.786133,9421.629883,9510.200195,335.15625,17045878501
30/08/2019,9514.844727,9656.124023,9428.302734,9598.173828,227.821289,13595263986
31/08/2019,9597.539063,9673.220703,9531.799805,9630.664063,141.420898,11454806419
1/09/2019,9630.592773,9796.755859,9582.944336,9757.970703,213.811523,11445355859
2/09/2019,9757.473633,10396.5918,9730.650391,10346.76074,665.941406,17248102294
3/09/2019,10345.72559,10736.10449,10308.54785,10623.54004,427.55664,19384917989
4/09/2019,10621.18066,10762.64453,10434.70996,10594.49316,327.93457,16742664769
5/09/2019,10588.18359,10627.26953,10516.41797,10575.5332,110.851562,14551239508
6/09/2019,10578.19824,10898.76172,10292.29981,10353.30273,606.461914,19536574783
7/09/2019,10353.93164,10558.67383,10348.91895,10517.25488,209.754883,15307366476
8/09/2019,10518.11426,10595.6377,10409.09082,10441.27637,186.546875,13670567493
9/09/2019,10443.22852,10450.31152,10144.92969,10334.97461,305.381835,17595943368
10/09/2019,10336.4082,10394.35352,10020.57324,10115.97559,373.780274,14906809639
11/09/2019,10123.03516,10215.94824,9980.776367,10178.37207,235.171875,15428063426
12/09/2019,10176.81934,10442.25391,10099.24219,10410.12695,343.011718,15323563925
13/09/2019,10415.36231,10441.48926,10226.59668,10360.54688,214.892578,14109864675
14/09/2019,10345.40332,10422.13379,10291.69434,10358.04883,130.439453,13468713124
15/09/2019,10356.46582,10387.03516,10313.09277,10347.71289,73.942383,12043433567
16/09/2019,10347.22266,10386.86719,10189.74414,10276.79395,197.123047,15160167779
17/09/2019,10281.51367,10296.77148,10199.73926,10241.27246,97.032226,15304603363
18/09/2019,10247.7959,10275.92871,10191.46973,10198.24805,84.458984,16169268880
19/09/2019,10200.49609,10295.66895,9851.692383,10266.41504,443.976562,19937691247
20/09/2019,10266.31836,10285.87207,10132.18652,10181.6416,153.685547,14734189639
21/09/2019,10183.64844,10188.09766,10000.70801,10019.7168,187.389648,13425266806
22/09/2019,10024.11523,10074.44434,9922.533203,10070.39258,151.911133,13199651698
23/09/2019,10067.96289,10074.23828,9727.143555,9729.324219,347.094726,15144925408
24/09/2019,9729.321289,9804.317383,8370.801758,8620.566406,1433.515625,25002886689
25/09/2019,8603.428711,8744.828125,8325.396484,8486.993164,419.431641,21744728353
26/09/2019,8487.669922,8515.685547,7895.629395,8118.967773,620.056152,19258205289
27/09/2019,8113.101074,8271.520508,7965.922852,8251.845703,305.597656,16408941156
28/09/2019,8251.273438,8285.617188,8125.431641,8245.915039,160.185547,14141152736
29/09/2019,8246.037109,8261.707031,7990.49707,8104.185547,271.209961,13034629109
30/09/2019,8104.226563,8314.231445,7830.758789,8293.868164,483.472656,17115474183
1/10/2019,8299.720703,8497.692383,8232.679688,8343.276367,265.012695,15305343413
2/10/2019,8344.212891,8393.041992,8227.695313,8393.041992,165.346679,13125712443
3/10/2019,8390.774414,8414.227539,8146.437012,8259.992188,267.790527,13668823409
4/10/2019,8259.494141,8260.055664,8151.236816,8205.939453,108.818848,13139456229
5/10/2019,8210.149414,8215.526367,8071.120605,8151.500488,144.405762,12200497197
6/10/2019,8149.876953,8161.410156,7958.850586,7988.155762,202.55957,13160830305
7/10/2019,7989.120605,8308.450195,7905.766113,8245.623047,402.684082,18009742607
8/10/2019,8246.849609,8332.714844,8185.763184,8228.783203,146.95166,15592264032
9/10/2019,8229.84082,8627.706055,8169.298828,8595.740234,458.407227,19384942333
10/10/2019,8585.280273,8625.272461,8471.933594,8586.473633,153.338867,17618660671
11/10/2019,8585.262695,8721.780273,8316.181641,8321.756836,405.598632,19604381101
12/10/2019,8315.665039,8415.242188,8313.34082,8336.555664,101.901368,14532641605
13/10/2019,8336.902344,8470.988281,8276.612305,8321.005859,194.375976,13808286059
14/10/2019,8320.832031,8390.208984,8284.130859,8374.686523,106.078125,15151387859
15/10/2019,8373.458008,8410.714844,8182.706543,8205.369141,228.008301,15220412632
16/10/2019,8204.674805,8216.8125,7985.089844,8047.526855,231.722656,16071646996
17/10/2019,8047.8125,8134.831543,8000.942871,8103.911133,133.888672,14313052244
18/10/2019,8100.933594,8138.413574,7902.164063,7973.20752,236.249511,15651592610
19/10/2019,7973.803711,8082.629395,7944.776855,7988.560547,137.85254,13797825640
20/10/2019,7997.807129,8281.818359,7949.439453,8222.078125,332.378906,15504249442
21/10/2019,8225.115234,8296.694336,8196.416016,8243.720703,100.27832,15868748866
22/10/2019,8243.402344,8296.651367,8074.462891,8078.203125,222.188476,16803377857
23/10/2019,8076.228516,8092.999512,7469.322754,7514.671875,623.676758,21942878958
24/10/2019,7509.728027,7532.867676,7446.98877,7493.48877,85.878906,16268708849
25/10/2019,7490.703125,8691.540039,7479.984375,8660.700195,1211.555664,28705065488
26/10/2019,8667.577148,10021.74414,8662.62207,9244.972656,1359.122071,44496255609
27/10/2019,9241.707031,9749.529297,9112.541992,9551.714844,636.987305,32593129501
28/10/2019,9565.101563,9805.118164,9256.148438,9256.148438,548.969726,30948255332
29/10/2019,9248.44043,9516.180664,9232.648438,9427.6875,283.532226,28426779937
30/10/2019,9422.462891,9426.874023,9085.370117,9205.726563,341.503906,27706531577
31/10/2019,9202.458008,9383.161133,9028.717773,9199.584961,354.44336,26583653947
1/11/2019,9193.992188,9275.657227,9132.047852,9261.104492,143.609375,24324691031
2/11/2019,9259.783203,9377.486328,9249.587891,9324.717773,127.898437,21242676385
3/11/2019,9324.787109,9379.806641,9141.251953,9235.354492,238.554688,21132220847
4/11/2019,9235.607422,9505.051758,9191.485352,9412.612305,313.566406,26170255634
5/11/2019,9413.004883,9457.417969,9256.931641,9342.527344,200.486328,26198609048
6/11/2019,9340.864258,9423.237305,9305.90918,9360.879883,117.328125,23133895765
7/11/2019,9352.393555,9368.476563,9202.353516,9267.561523,166.123047,22700383839
8/11/2019,9265.368164,9272.759766,8775.53418,8804.880859,497.225586,24333037836
9/11/2019,8809.46875,8891.818359,8793.163086,8813.582031,98.655273,17578630606
10/11/2019,8812.489258,9103.826172,8806.162109,9055.526367,297.664063,20587919881
11/11/2019,9056.917969,9081.279297,8700.608398,8757.788086,380.670899,20265510765
12/11/2019,8759.751953,8853.768555,8685.427734,8815.662109,168.340821,20309769107
13/11/2019,8812.033203,8836.841797,8761.651367,8808.262695,75.19043,17545755405
14/11/2019,8811.936523,8826.943359,8692.551758,8708.094727,134.391601,19084739975
15/11/2019,8705.708008,8730.873047,8484.84375,8491.992188,246.029297,21796856471
16/11/2019,8491.166016,8591.99707,8473.973633,8550.760742,118.023437,16495389808
17/11/2019,8549.470703,8727.789063,8500.967773,8577.975586,226.82129,18668638897
18/11/2019,8573.980469,8653.280273,8273.573242,8309.286133,379.707031,21579470673
19/11/2019,8305.134766,8408.516602,8099.963379,8206.145508,308.553223,21083613816
20/11/2019,8203.613281,8237.240234,8010.511719,8027.268066,226.728515,20764300437
21/11/2019,8023.644531,8110.098145,7597.381836,7642.75,512.716309,22514243371
22/11/2019,7643.569336,7697.382813,6936.706543,7296.577637,760.67627,34242315785
23/11/2019,7296.164551,7442.258789,7151.417969,7397.796875,290.84082,21008924418
24/11/2019,7398.633789,7408.577148,7029.289063,7047.916992,379.288085,30433517289
25/11/2019,7039.977051,7319.856934,6617.166992,7146.133789,702.689942,42685231262
26/11/2019,7145.15918,7320.230469,7098.572266,7218.371094,221.658203,21129505542
27/11/2019,7220.880859,7619.693359,6974.174316,7531.663574,645.519043,23991412764
28/11/2019,7536.820313,7730.072754,7454.121582,7463.105957,275.951172,19050116751
29/11/2019,7466.727051,7781.179688,7460.756348,7761.243652,320.42334,19709695456
30/11/2019,7764.057129,7836.102051,7515.849609,7569.629883,320.252442,17158194786
1/12/2019,7571.616211,7571.616211,7291.341797,7424.29248,280.274414,18720708479
2/12/2019,7424.036133,7474.818848,7233.399414,7321.988281,241.419434,17082040706
3/12/2019,7323.975586,7418.858887,7229.356934,7320.145508,189.501953,14797485769
4/12/2019,7320.125,7539.784668,7170.922852,7252.034668,368.861816,21664240918
5/12/2019,7253.241699,7743.431641,7232.676758,7448.307617,510.754883,18816085231
6/12/2019,7450.561523,7546.996582,7392.175293,7546.996582,154.821289,18104466307
7/12/2019,7547.265625,7589.95166,7525.711426,7556.237793,64.240234,15453520564
8/12/2019,7551.338867,7634.606445,7476.091309,7564.345215,158.515136,15409908086
9/12/2019,7561.79541,7618.091797,7365.985352,7400.899414,252.106445,17872021272
10/12/2019,7397.134277,7424.022949,7246.043945,7278.119629,177.979004,18249031195
11/12/2019,7277.197754,7324.15625,7195.527344,7217.427246,128.628906,16350490689
12/12/2019,7216.73877,7266.639648,7164.741211,7243.134277,101.898437,18927080224
13/12/2019,7244.662109,7293.560547,7227.122559,7269.68457,66.437988,17125736940
14/12/2019,7268.902832,7308.836426,7097.208984,7124.673828,211.627442,17137029730
15/12/2019,7124.239746,7181.075684,6924.375977,7152.301758,256.699707,16881129804
16/12/2019,7153.663086,7171.168945,6903.682617,6932.480469,267.486328,20213265950
17/12/2019,6931.31543,6964.075195,6587.974121,6640.515137,376.101074,22363804217
18/12/2019,6647.698242,7324.984863,6540.049316,7276.802734,784.935547,31836522778
19/12/2019,7277.59082,7346.602539,7041.381836,7202.844238,305.220703,25904604416
20/12/2019,7208.636719,7257.921875,7086.124023,7218.816406,171.797852,22633815180
21/12/2019,7220.59375,7223.226074,7112.73584,7191.158691,110.490234,19312552168
22/12/2019,7191.188477,7518.033203,7167.179199,7511.588867,350.854004,23134537956
23/12/2019,7508.902344,7656.17627,7326.192383,7355.628418,329.983887,27831788041
24/12/2019,7354.393066,7535.716797,7269.528809,7322.532227,266.187988,22991622105
25/12/2019,7325.755859,7357.02002,7220.991211,7275.155762,136.028809,21559505149
26/12/2019,7274.799316,7388.302734,7200.386719,7238.966797,187.916015,22787010034
27/12/2019,7238.141113,7363.529297,7189.934082,7290.088379,173.595215,22777360996
28/12/2019,7289.03125,7399.041016,7286.905273,7317.990234,112.135743,21365673026
29/12/2019,7317.647461,7513.948242,7279.865234,7422.652832,234.083008,22445257702
30/12/2019,7420.272949,7454.824219,7276.308105,7292.995117,178.516114,22874131672
31/12/2019,7294.438965,7335.290039,7169.777832,7193.599121,165.512207,21167946112
1/01/2020,7194.89209,7254.330566,7174.944336,7200.174316,79.38623,18565664997
2/01/2020,7202.55127,7212.155273,6935.27002,6985.470215,276.885253,20802083465
3/01/2020,6984.428711,7413.715332,6914.996094,7344.884277,498.719238,28111481032
4/01/2020,7345.375488,7427.385742,7309.51416,7410.656738,117.871582,18444271275
5/01/2020,7410.45166,7544.49707,7400.535645,7411.317383,143.961425,19725074095
6/01/2020,7410.452148,7781.867188,7409.292969,7769.219238,372.574219,23276261598
7/01/2020,7768.682129,8178.21582,7768.227539,8163.692383,409.988281,28767291327
8/01/2020,8161.935547,8396.738281,7956.774414,8079.862793,439.963867,31672559265
9/01/2020,8082.295898,8082.295898,7842.403809,7879.071289,239.892089,24045990466
10/01/2020,7878.307617,8166.554199,7726.774902,8166.554199,439.779297,28714583844
11/01/2020,8162.190918,8218.359375,8029.64209,8037.537598,188.717285,25521165085
12/01/2020,8033.261719,8200.063477,8009.059082,8192.494141,191.004395,22903438381
13/01/2020,8189.771973,8197.788086,8079.700684,8144.194336,118.087402,22482910688
14/01/2020,8140.933105,8879.511719,8140.933105,8827.764648,738.578614,44841784107
15/01/2020,8825.34375,8890.117188,8657.1875,8807.010742,232.929688,40102834650
16/01/2020,8812.481445,8846.460938,8612.095703,8723.786133,234.365235,31313981931
17/01/2020,8725.209961,8958.12207,8677.316406,8929.038086,280.805664,36372139320
18/01/2020,8927.211914,9012.198242,8827.332031,8942.808594,184.866211,32337772627
19/01/2020,8941.445313,9164.362305,8620.080078,8706.245117,544.282227,34217320471
20/01/2020,8704.631836,8745.59082,8560.473633,8657.642578,185.117187,26422375678
21/01/2020,8658.991211,8755.706055,8544.520508,8745.894531,211.185547,24097418512
22/01/2020,8744.210938,8792.994141,8636.74707,8680.875977,156.247071,22600204051
23/01/2020,8680.650391,8687.74707,8333.637695,8406.515625,354.109375,25770680779
24/01/2020,8405.567383,8514.666992,8266.84082,8445.43457,247.826172,24397913026
25/01/2020,8440.119141,8458.453125,8296.21875,8367.847656,162.234375,19647331549
26/01/2020,8364.410156,8602.401367,8325.498047,8596.830078,276.90332,22177678796
27/01/2020,8597.308594,8977.726563,8597.308594,8909.819336,380.417969,28647338393
28/01/2020,8912.524414,9358.589844,8908.447266,9358.589844,450.142578,34398744403
29/01/2020,9357.470703,9406.431641,9269.467773,9316.629883,136.963868,30682598115
30/01/2020,9316.016602,9553.125977,9230.897461,9508.993164,322.228516,32378792851
31/01/2020,9508.313477,9521.706055,9230.776367,9350.529297,290.929688,29432489719
1/02/2020,9346.357422,9439.323242,9313.239258,9392.875,126.083984,25922656496
2/02/2020,9389.820313,9468.797852,9217.824219,9344.365234,250.973633,30835736946
3/02/2020,9344.683594,9540.37207,9248.633789,9293.521484,291.738281,30934096509
4/02/2020,9292.841797,9331.265625,9112.811523,9180.962891,218.454102,29893183716
5/02/2020,9183.416016,9701.299805,9163.704102,9613.423828,537.595703,35222060874
6/02/2020,9617.821289,9824.619141,9539.818359,9729.801758,284.800782,37628823716
7/02/2020,9726.00293,9834.716797,9726.00293,9795.943359,108.713867,34522718159
8/02/2020,9793.070313,9876.749023,9678.910156,9865.119141,197.838867,35172043762
9/02/2020,9863.894531,10129.43555,9850.392578,10116.67383,279.042969,35807884663
10/02/2020,10115.55957,10165.76563,9784.563477,9856.611328,381.202148,39386548075
11/02/2020,9855.891602,10210.05273,9729.334961,10208.23633,480.717773,37648059389
12/02/2020,10202.3877,10393.61133,10202.3877,10326.05469,191.223633,43444303830
13/02/2020,10323.96094,10457.62695,10116.16113,10214.37988,341.46582,49356071373
14/02/2020,10211.55078,10321.99609,10125.53418,10312.11621,196.461914,43338264162
15/02/2020,10313.85645,10341.55566,9874.427734,9889.424805,467.12793,43865054831
16/02/2020,9889.179688,10053.96875,9722.386719,9934.433594,331.582031,43374780305
17/02/2020,9936.560547,9938.81543,9507.637695,9690.142578,431.177735,45998298413
18/02/2020,9691.230469,10161.93555,9632.382813,10141.99609,529.552734,47271023953
19/02/2020,10143.79883,10191.67578,9611.223633,9633.386719,580.452148,46992019710
20/02/2020,9629.325195,9643.216797,9507.900391,9608.475586,135.316406,44925260237
21/02/2020,9611.782227,9723.014648,9589.743164,9686.441406,133.271484,40930547513
22/02/2020,9687.707031,9698.231445,9600.728516,9663.181641,97.502929,35838025154
23/02/2020,9663.318359,9937.404297,9657.791016,9924.515625,279.613281,41185185761
24/02/2020,9921.583008,9951.746094,9537.042969,9650.174805,414.703125,45080496648
25/02/2020,9651.3125,9652.737305,9305.021484,9341.705078,347.715821,42515259129
26/02/2020,9338.290039,9354.77832,8704.426758,8820.522461,650.351562,50420050762
27/02/2020,8825.09375,8932.892578,8577.199219,8784.494141,355.693359,45470195695
28/02/2020,8788.728516,8890.456055,8492.932617,8672.455078,397.523438,44605450443
29/02/2020,8671.212891,8775.631836,8599.508789,8599.508789,176.123047,35792392544
1/03/2020,8599.758789,8726.796875,8471.212891,8562.454102,255.583984,35349164300
2/03/2020,8563.264648,8921.308594,8532.630859,8869.669922,388.677735,42857674409
3/03/2020,8865.387695,8901.598633,8704.990234,8787.786133,196.608399,42386715821
4/03/2020,8788.541992,8843.366211,8712.431641,8755.246094,130.93457,34746706368
5/03/2020,8760.285156,9142.054688,8757.253906,9078.762695,384.800782,39698054597
6/03/2020,9078.308594,9167.695313,9032.079102,9122.545898,135.616211,40826885651
7/03/2020,9121.600586,9163.220703,8890.744141,8909.954102,272.476562,36216930370
8/03/2020,8908.206055,8914.34375,8105.25293,8108.116211,809.09082,39973102121
9/03/2020,8111.146484,8177.793457,7690.098145,7923.644531,487.695312,46936995808
10/03/2020,7922.146973,8136.945313,7814.763184,7909.729492,322.182129,42213940994
11/03/2020,7910.089844,7950.814453,7642.8125,7911.430176,308.001953,38682762605
12/03/2020,7913.616211,7929.116211,4860.354004,4970.788086,3068.762207,53980357243
13/03/2020,5017.831055,5838.114746,4106.980957,5563.707031,1731.133789,74156772075
14/03/2020,5573.077637,5625.226563,5125.069336,5200.366211,500.157227,36154506008
15/03/2020,5201.066895,5836.64502,5169.283203,5392.314941,667.361817,33997889639
16/03/2020,5385.229492,5385.229492,4575.35791,5014.47998,809.871582,45368026430
17/03/2020,5002.578125,5371.348633,4981.90918,5225.629395,389.439453,38622642935
18/03/2020,5227.11377,5331.833984,5069.335938,5238.438477,262.498046,37878801016
19/03/2020,5245.416504,6329.73584,5236.96875,6191.192871,1092.76709,51000731797
20/03/2020,6191.653809,6844.261719,5865.781738,6198.77832,978.479981,54442976103
21/03/2020,6206.521484,6378.135254,5932.823242,6185.066406,445.312012,42494390880
22/03/2020,6185.558105,6359.697266,5823.713867,5830.254883,535.983399,40099664740
23/03/2020,5831.374512,6443.93457,5785.004395,6416.314941,658.930175,46491916000
24/03/2020,6436.642578,6789.022949,6411.066406,6734.803711,377.956543,48221910672
25/03/2020,6738.716797,6892.51123,6536.92627,6681.062988,355.58496,44590107888
26/03/2020,6675.170898,6735.463867,6590.962891,6716.44043,144.500976,35319797642
27/03/2020,6719.38916,6793.836426,6466.70166,6469.79834,327.134766,34585598367
28/03/2020,6467.253906,6467.500977,6117.837891,6242.193848,349.663086,34885225901
29/03/2020,6245.624512,6250.467285,5920.085938,5922.042969,330.381347,28373690931
30/03/2020,5925.538574,6517.195801,5903.234375,6429.841797,613.961426,37101651525
31/03/2020,6430.606445,6504.515137,6374.162109,6438.644531,130.353028,32786468812
1/04/2020,6437.319336,6612.57373,6202.373535,6606.776367,410.200195,40346426266
2/04/2020,6606.776367,7088.247559,6595.918457,6793.624512,492.329102,47660646124
3/04/2020,6797.396484,7003.220703,6673.335938,6733.387207,329.884765,38976504903
4/04/2020,6738.382813,6878.953613,6696.484863,6867.527344,182.46875,33185988584
5/04/2020,6862.537598,6883.414063,6715.929199,6791.129395,167.484864,29510409856
6/04/2020,6788.049805,7271.78125,6782.889648,7271.78125,488.891602,46896904615
7/04/2020,7273.644043,7427.939453,7136.714355,7176.414551,291.225098,44243482668
8/04/2020,7179.283203,7356.223633,7153.305664,7334.098633,202.917969,37563249549
9/04/2020,7337.966309,7341.448242,7179.094238,7302.089355,162.354004,34815139178
10/04/2020,7303.81543,7303.81543,6802.475098,6865.493164,501.340332,43622840992
11/04/2020,6867.44043,6926.069824,6789.920898,6859.083008,136.148926,31222085946
12/04/2020,6858.067871,7119.947266,6811.078125,6971.091797,308.869141,35759567632
13/04/2020,6965.616699,6965.616699,6668.259766,6845.037598,297.356933,38619308647
14/04/2020,6843.281738,6958.557129,6793.821289,6842.427734,164.73584,34110434052
15/04/2020,6845.561523,6928.664551,6633.402832,6642.109863,295.261719,32288311031
16/04/2020,6640.454102,7134.450684,6555.504395,7116.804199,578.946289,46783242377
17/04/2020,7116.552734,7167.183105,7050.332031,7096.18457,116.851074,32513423567
18/04/2020,7092.291504,7269.956543,7089.24707,7257.665039,180.709473,32447188386
19/04/2020,7260.922363,7280.521973,7167.054688,7189.424805,113.467285,31311210215
20/04/2020,7186.873535,7240.290527,6835.50293,6881.958496,404.787597,37747113936
21/04/2020,6879.78418,6934.551758,6834.442383,6880.323242,100.109375,32589741511
22/04/2020,6879.44043,7145.865723,6867.781738,7117.20752,278.083985,33249153866
23/04/2020,7121.306152,7491.785156,7081.594727,7429.724609,410.190429,43500782316
24/04/2020,7434.181641,7574.195801,7434.181641,7550.900879,140.01416,34636526286
25/04/2020,7550.48291,7641.36377,7521.672363,7569.936035,119.691407,32941541447
26/04/2020,7570.13916,7700.594238,7561.407715,7679.867188,139.186523,33070154491
27/04/2020,7679.418945,7795.601074,7679.418945,7795.601074,116.182129,36162144725
28/04/2020,7796.970215,7814.527344,7730.806641,7807.058594,83.720703,33187959921
29/04/2020,7806.712402,8871.753906,7786.049316,8801.038086,1085.70459,60201052203
30/04/2020,8797.669922,9440.650391,8533.255859,8658.553711,907.394532,66964629541
1/05/2020,8672.782227,9048.023438,8667.763672,8864.766602,380.259766,44068389997
2/05/2020,8869.057617,9007.1875,8811.366211,8988.59668,195.821289,40134388683
3/05/2020,8983.614258,9167.78125,8830.97168,8897.46875,336.80957,47101785174
4/05/2020,8895.745117,8956.90625,8645.024414,8912.654297,311.881836,45718796276
5/05/2020,8912.832031,9062.415039,8856.827148,9003.070313,205.587891,43148462663
6/05/2020,9007.441406,9411.467773,8966.706055,9268.761719,444.761718,49371886931
7/05/2020,9261.895508,9992.664063,9138.322266,9951.518555,854.341797,61112700562
8/05/2020,9936.162109,9996.743164,9767.172852,9842.666016,229.570312,51780748042
9/05/2020,9840.90625,9913.863281,9580.644531,9593.896484,333.21875,46566121841
10/05/2020,9591.168945,9595.581055,8395.107422,8756.430664,1200.473633,63325279337
11/05/2020,8755.535156,9033.470703,8374.323242,8601.795898,659.147461,57119858802
12/05/2020,8610.385742,8949.898438,8569.643555,8804.477539,380.254883,42142717533
13/05/2020,8805.387695,9317.878906,8805.387695,9269.987305,512.491211,45558144023
14/05/2020,9271.329102,9793.268555,9255.035156,9733.72168,538.233399,56426907637
15/05/2020,9734.291016,9755.828125,9261.398438,9328.197266,494.429687,48158802327
16/05/2020,9333.240234,9564.205078,9260.694336,9377.013672,303.510742,36164766408
17/05/2020,9374.929688,9823.001953,9349.545898,9670.739258,473.456055,40084250663
18/05/2020,9675.695313,9906.030273,9570.359375,9726.575195,335.670898,41827139896
19/05/2020,9727.063477,9836.047852,9539.624023,9729.038086,296.423829,39254288955
20/05/2020,9725.329102,9804.793945,9447.201172,9522.981445,357.592773,36546239703
21/05/2020,9522.740234,9555.242188,8869.930664,9081.761719,685.311524,39326160532
22/05/2020,9080.334961,9232.936523,9008.638672,9182.577148,224.297851,29810773699
23/05/2020,9185.0625,9302.501953,9118.108398,9209.287109,184.393555,27727866812
24/05/2020,9212.283203,9288.404297,8787.250977,8790.368164,501.15332,32518803300
25/05/2020,8786.107422,8951.005859,8719.667969,8906.93457,231.33789,31288157264
26/05/2020,8909.585938,8991.967773,8757.293945,8835.052734,234.673828,29584186947
